,Source,Title,Lyrics
38,mojim.com,為你,"許冠傑

為你

作詞：詹惠風
作曲：許冠傑

為妳情心一早已獻 情共愛添心間溫暖
願妳情相牽 始終相守相勉 誓約山盟今生永存

為妳從今不講再見 長伴裙邊永共纏綿
願妳同相依 每天朝晚得見 莫再分離相思寸寸

*渡過困苦 情義倍添 要共尋理想心更堅
就算理想 如夢似煙 但期望我倆愛今莫變遷

為妳從此相處永遠 同命鳥恩愛年年
願妳長相依 始終癡心一片 萬縷真情今生永莫變*

Repeat*"
39,mojim.com,麻雀耍樂,"許冠傑

麻雀耍樂

作詞：許冠傑/黎彼得
作曲：Russell

留二索扣六索，
一摸三七索，
再捽一九五八認真泡，
求六索上二索，
認真化鬼學，
諗起卡窿啱啱一講就嚟，
轉下手摸一索，
等黐三索，
甩啱七索就叫六九索，
求六索有六索，
敲崩檯角，
呢鋪真係代表作。

最鬼憎喺屋企咁寂寞，
去搵腳兩頭揗，
成日頻撲，
砌幾圈我身心最快樂，
冇本我照落埸，
打嚫梗係主角。

甩到手軟起哂泡，
兼側側膊，
將啲骰仔猛咁攴，
頭又重氣又剒，
口乾頸渴，
幾大死做死搏。

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
叫碗粥，打通宵再直落，
喫啲嘢定定神，疲倦唔覺。
咬口煙，𢲡鋪牌猛咁度，
個袋帶定藥油，
一於搵命仔搏。

甩到手軟起哂泡，
兼側側膊，
整包花生猛咁剝，
人人食到滿地殼，
好似七國，
打得真係爽咯。


留二索扣六索，
一摸三七索，
再捽一九五八認真泡，
求六索上二索，
認真化鬼學，
諗起卡窿啱啱一講就嚟，
轉下手摸一索，
等黐三索，
甩啱七索就叫六九索，
求六索有六索，
敲崩檯角，
呢鋪真係代表作！

(嘻，又爆嘞！)



感謝 粵語協會 提供動態歌詞
感謝 Him Him 修正歌詞"
40,mojim.com,柔情淚,"許冠傑

柔情淚

作詞：許冠傑/黎彼得
作曲：Wise-Weisman-Lloyd

舊愛消失風雨間，萬里阻隔再會難，
款曲空寄柔情淚滿眼，低聲嘆隻影單。

自怨當初空作繭，夜半枕冷碎夢殘，
惋惜春去柔情淚滿眼，恐相見已恨晚。

人生悲歡　世間滄桑，感慨有千萬，
如今追憶　昔日歡聚，緣何別一旦。

夢散煙消恩愛減，舊燕不會再復還，
每當佳節柔情淚滿眼，痴心永遠莫挽。"
41,mojim.com,我愛你,"許冠傑

我愛你(& 陳秋霞)

原曲：Elvis Presley - Ku'uipo
作詞：許冠傑/黎彼得
作曲：Perretti-Creatore-Weiss

(合)柔情無恨我愛妳 講真心
我與妳相依相親
論富與貧 不應分
真心真意就合襯

(男)手執鮮花親送贈
(女)永遠與妳兩心印
(男)千金一刻多接近
(女)濃情厚意喜不禁

(合)喁喁情話我愛妳
(男)我的妹妹
(女)咦 真係骨都痺呀
(男)唉 哂心機
(女)咪咁佻皮
(男)我叫鬈毛飛
(女)應該走去做大戲

(男)將心比己休顧忌
(女)咪再鬥氣要講理
(男)開開心心祝我哋
(女)做對鴛鴦水中戲

(男)情人其實我愛妳 不相欺
(女)我與你不分尊卑
(男)共等佳期 雙于飛
(女)不分朝晚侍候你

(合)我愛妳 不相欺
我與妳不分尊卑
共等佳期 雙于飛
不分朝晚侍候妳

(男)人如燕飛
(女)同諧連理
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
(合)一生一世伴著你
(女)人如燕飛
(男)同遊同戲
(合)今生今世伴著你

--------------------------------------

(合)柔情無恨我愛你講真心 我與你相依相親
論富與貧不應分 真心真意就合襯
(男)手執鮮花親送贈
(女)永遠與你兩心印
(男)千金一刻多接近
(女)濃情厚意喜不禁
(合)喁喁情話我愛你
(男)我的妹妹
(女白)咿真係骨都痺
(男)唉哂心機
(女)咪咁佻皮
(男)我叫卷毛飛
(女)應該走去做大戲
(男)將心比己休顧忌
(女)咪再鬥氣要講理
(男)開開心心祝我地
(女)做對鴛鴦水中戲
(男)情人其實我愛你不相欺
(女)我與你不分尊卑
(男)共等佳期雙于飛
(女)不分朝晚侍候你
(合)我愛你不相欺 我與你不分尊卑
共等佳期雙于飛 不分朝晚侍候你
(男)人如燕飛
(女)同偕連理
(合)一生一世伴著你
(女)人如燕飛
(男)同游同戲
(合)今生今世伴著你"
42,mojim.com,佛跳牆,"許冠傑

佛跳牆

作詞：許冠傑/黎彼得
作曲：Blackwell

咁啱又茶樓齊共上，良朋談動向，
花彫「Dep」幾兩，閒來尋樂暢，
叫煲佛跳牆(佛跳牆)，炆得咁鬼香。


計起就完全唔係貴，翅肚能潤肺，
鮑參炆光雞，髮菜同玉桂，
配料落到齊(落到齊)，認真冇得揮。


肥佬黎，倒眼輝，
潺仔威，軟腳龜，擦啦喂。


更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
夾起連隨搽辣醬，確係怡神顏又養，
一於搵手搶，完全唔異相，
有福大家享(大家享)，駛乜咁緊張。


成班友一味啄，
擒擒青一味啄，唔怕肚漲。

佛跳牆，炆得咁鬼香，
見到佛跳牆(佛跳牆)，鬼都要裝香，
超級佛跳牆(佛跳牆)，炆得咁鬼香，
見到佛跳牆(佛跳牆)，鬼都要裝香，
正宗佛跳牆(佛跳牆)，炆得咁鬼香，
見到佛跳牆(佛跳牆)，鬼都要裝香。"
43,mojim.com,往事,"許冠傑

往事

原曲：Elvis Presley - Angel
作詞：許冠傑/黎彼得
作曲：Trpper-Bennett

(往事 往事)

往事 在我心裡湧現
往事不勝憧憬 徒令五內撩亂

往事 逝似天際閃電
往事空添懷想 人事息間萬變

愁對明月再圓 柔腸若結心境千百轉
縱懷萬縷言 難令故夢重現
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

*往事 令我朝晚思念
往事不堪回首 遺下悽酸恨怨*

愁對明月再圓 柔腸若結心境千百轉
縱懷萬縷言 無奈往事化煙

Repeat*

(往事 往事)
(往事 往事)
(往事 往事)"
44,mojim.com,今宵,"許冠傑

今宵

作詞：許冠傑/詹惠風
作曲：許冠傑

青春一轉眼逝去 像煙般消
喜得你共同和唱 情歌愛調
期望種下情苗 手牽手心暗跳
不經不覺夜已曉

^一生中恩怨恨愛 難數多少
天空裡月圓月缺 誰可以料^
塵俗裡樂迢遙 輕飄飄身似鳥
拋開一切盡歡笑

*情意問有幾多 相思也未算少
只盼望能令你知曉
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
情意願永掛牽 真心彼此相照
我倆醉尋夢裡 暢享今宵*

青春一轉眼逝去 像煙般消
喜得你共同覓索 人生奧妙
期望種下情苗 手牽手心暗跳
今宵相對盡歡笑

Repeat*^

前望去路遙遙 願珍惜分與秒
今宵應該盡歡笑 今宵應該盡歡笑"
45,mojim.com,咪當我老襯,"許冠傑

咪當我老襯

原曲：Elvis Presley - Baby I Don't Care
作詞：許冠傑/黎彼得
作曲：J.Leiber-M.Stoller

過下Show Hand 啤癮 我搏殺認真Kunk
你泵雞咩 冇要緊
最怕你出老千 想搵我笨 咪當我老襯

佢有舖偷雞癮 嚇到我週身震
博我冚 我最忟
索性蘇哂冷 底牌要問 咪當我老襯

我自信最有賭品 夠哂斯文
撞正鬥氣冤家 一於忍 忍 忍忍忍忍

*四五揸起手震 搏有啤好呅
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
點知跌隻三 又派隻二
送尾起隻煙添 認真夠運 咪當我老襯*
咪當我老襯 咪當我老襯... 咪當我老襯...

Repeat*

十個八個Show Hand 要靠手神
撞正有對手牌 幾大跟 跟 跟跟跟跟

擸哂身心興奮 笑到屋都震
佢發曬忟 面似灶君
我殺到佢清哂倉 七瘟八燉 咪當我老襯
你咪當我老襯 咪當我老襯... 咪當我老襯..."
46,mojim.com,愛,"許冠傑

愛

作詞：許冠傑/詹惠風
作曲：許冠傑

共探討情海韻味 一世永伴 莫分離
樂與苦無須畏忌 只想與你 似海鷗高飛

不會意分歧 共努力把愛編
終會見真理 望他朝不再相思兩地
永相聚 那管世事迷離

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
莫嘆息人生似夢 風雨過後 現彩虹
願倆心長此與共 不必怨忿 也不必驚恐

*只要永相從 願彼此理想
一切也相同 盡拋開所有悲傷與恨痛
誠望永遠 能共你愛心可永種*

Repeat*"
47,mojim.com,賣身契,"許冠傑

賣身契

作詞：許冠傑/黎彼得
作曲：許冠傑

蘇蝦仔未出世，都去搵玉皇大帝，聽佢講番啲世俗條例，
嚦起張賣身契，豈勢咁擰頭擰髻　，好坐低聽孤家講出一切。


喂！我要你架勢，你梗一家富貴，我發起啷黎，會將你墊屍底，認真巴閉，
簽番張賣身契(賣身契)，攪掂筆入境費(仲要洗禮)，咁蘇蝦仔至准出世。


蘇蝦仔大個左啦喂，識拍拖學人地曳，一次偷雞喊亦無謂，
番香閨論婚禮，俾八姑窒頭窒勢，好女婿　呢單認真襟計。


喂！你咪當免費，走精面咪制(咪制)，我聽錢駛，你好挖倉底，重要三牲酒禮，
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
簽番張賣身契(仲要屋契)，攪掂筆外母費(杰過西米)，咁蘇蝦仔至准出世。


香港地為生計，乜野都受人限制，睇報紙多多制度條例，
加差餉電費水費　啲'食送'乜愈來愈貴，恩愛夫妻都頂心頂肺。

喂！咪太過閉翳，訓醫院更貴(太貴)，養班馬騮仔，有苦暗啞抵，
仲要交足書簿費，一張張賣身契(賣身契)，枕住咁累你一世(做到甩肺)，
唉！總之一句柯彌吉帝(柯彌柯彌吉帝)。


一張張賣身契(賣身契)，枕住咁累你一世(做到甩肺)，
唉！總之一句柯彌吉帝羅，前世。"
48,mojim.com,舞伴,"許冠傑

舞伴

作詞：許冠傑/黎彼得
作曲：許冠傑

紅男綠女 歡舞燈影裡
今宵喜相對 心心暗許

*情懷若醉 跟舞步伴隨
溫馨中不覺 憶起愛侶

懷念那相思淚 依戀往日歡聚
翩翩儷影相隨 充滿樂趣
前塵若絮 恩怨莫問誰
得新歡相對 應該再醉*

Repeat*"
49,mojim.com,男兒漢,"許冠傑

男兒漢

作詞：許冠傑/黎彼得
作曲：許冠傑

男兒漢 誓要衝破萬尺浪
在四海奮勇闖蕩 心有毅力人自壯
*男兒漢 立志英勇自領航
誓要爭扎到彼岸 此志盡在四方

應苦幹 拯救弱小 殺豺狼
警惡懲奸 意若狂 管教碎膽瀝肝
真好漢 必要罪魁 劍下亡
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
警惡懲奸 意若狂 管教碎膽瀝肝*

Repeat*

男兒漢 自勉不要負重望
被困災變與風浪 不要墮入塵俗網
男兒漢 遇到波折莫志降
命裡總會有希望 黑暗漸露曙光 愁懷盡放"
50,mojim.com,世事如棋,"許冠傑

世事如棋

作詞：許冠傑/黎彼得
作曲：許冠傑

倉卒歲月，世事如棋，每局都光怪陸離，
驟晴驟雨，人事天天變，有喜亦有悲。

恩怨愛恨，世事如棋，每局都充滿傳奇，
若顰若笑，難辨心中意，似比幕前做戲。

苦衷拋萬里，今天慶幸有知己。
捉番盤棋共行樂，衝破內心藩籬，
張眼遠望，世事如棋，每局應觀察入微，
但求共你棋藝相比較，瞭解做人道理。"
51,mojim.com,應該要自愛,"許冠傑

應該要自愛

作詞：許冠傑/黎彼得
作曲：許冠傑

#人埋沒了天才 生趣問何在
萬勿再等待 年齡難復再
唔係到將來 空添憤慨
須緊記 呢句話 應該要自愛#

無謂再痴呆 祗顧現在
實在你心內 才華無限載
誰願意將來 餐餐喫白菜
不長進 空悔恨 應該要自愛

*你有天才 佢有天才 應該要自愛
人人立志休悲哀 怨恨拋腦外
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
各有天才 趁有天才 必須要自愛
紅桃綠柳春花開 皆因灌溉*

人入了棺材 福蔭尚存在
受惠嘅一代 才明瞭大慨
傳落去將來 好比接力賽
諗真下 呢句話 應該要自愛

Repeat*#*

La La La La La La La La La La La La La La La
La La La La La La La La La La La La



友站連結： 陶醉的六七十年代情懷"
52,mojim.com,人生的道路,"許冠傑

人生的道路

作詞：許冠傑/鄭國江
作曲：許冠傑

無謂嘆息唏噓 窮途上不只一個你
這是人生的道路 休怨恨獨焦慮

無謂嘆息唏噓 時逢逆境不應洩氣
這是人生的道路 想要避難以避

*其實困難終過去 心裡何妨有預備
吉凶禍福天之數 不必嗟嘆暗流淚
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

無謂嘆息唏噓 人逢順境多添記趣
每段人生的路途上 都有喜樂傷悲

Repeat*

前路縱使崎嶇 憑著耐心君休撤退
要在人生的路途上 爭取真善美
要在人生的路途上 爭取真善美"
53,mojim.com,學生哥,"許冠傑

學生哥

作詞：許冠傑/黎彼得
作曲：Bobb Goldsteinn

學生哥，好溫功課，咪淨係掛住踢波，
最弊肥佬左，無陰功咯，同學亦愛莫能助。

(肥佬左，無陰功咯，同學亦愛莫能助)

學生哥， 好咪書囉，咪日夜掛住拍拖，
顧住十幾科，科科喎，面懵懵一肚火。


(十幾科，科科喎，面懵懵一肚火)

螞蟻亦要搵野食，唔做事確係無益，
少壯就要多努力，來日望自食其力。
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網


學生哥，要思己過，唔係第日悔恨更多，
人之初，應知錯，唔自立就會捱餓。


(人之初，應知錯，唔自立就會捱餓)

學生哥，一個個，我地日日記住隻歌，
人多多，RE ME RE DO 齊合力唱伴同和。


(人多多，RE ME RE DO 齊合力唱伴同和)"
54,mojim.com,杯酒當歌,"許冠傑

杯酒當歌

作詞：許冠傑/黎彼得
作曲：許冠傑

我時常清風兩袖，吊兒郎當最自由，
但得有三餐足夠，為人樂觀好少掛憂，
咪彈人貪新厭舊，愛情如海市蜃樓，
問天賜幾許佳偶，離合悲歡定必有。

飲番杯冰凍啤酒，高歌一曲氣量厚，
無謂再去為情悔疚，你盞心罨得個嬲，
我懷疑天邊宇宙，有神靈管轄地球，
實應要睇通睇透，成敗得失莫追究。

大家要睇通睇透，成敗得失莫追究。



感謝 Farmer 修正歌詞"
55,mojim.com,拜拜,"許冠傑

拜拜

作詞：許冠傑/黎彼得
作曲：許冠傑

(拜拜 拜拜 拜拜)

大眾又起舞 共暢聚相擁抱
手拍手亂嘈 週身汗似焗爐
大眾互傾訴 盡去內心苦惱
功夫耍幾套 風騷吓梗襟老
點知道 一口泡 啲街坊又試警告

*(拜拜) 又夠鐘啦咁快 (拜拜) 望下有乜嘢冇帶
(拜拜) 下次再玩過痛快 斟吓世界
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
(拜拜) 又要走啦咁快 (拜拜) 實在點捨得猛嗌
(拜拜) 第晚至玩過痛快 今晚係咁先啦 拜拜*

大眼共雞泡 話肚餓想醫肚
走去深水埗 整番碟炸大蠔
仲要燉豬腦 釀蟹鋼多啲醋
鬼殺咁亂嘈 揾伙記攞枱布
點知道 乜都冇 班爛佬話要閂舖

Repeat***



感謝 macaenese5354 提供歌詞
友站連結： 陶醉的六七十年代情懷"
56,mojim.com,相思萬千重,"許冠傑

相思萬千重

作詞：許冠傑/黎彼得
作曲：許冠傑

聚也匆分也匆匆匆仿似夢
癡心空枉種 相思萬千重

夢暗通心暗通追憶相與共
秋波輕輕送 款曲付彩虹

淚眼漸覺迷濛 月明又掛空
過去待我刻意侍奉
以往共你恩深義重

那日再得喜相逢
是已空非已空不堪憶故夢
今宵空悲痛相思萬千重"
57,mojim.com,飲勝,"許冠傑

飲勝

作詞：許冠傑/黎彼得
作曲：許冠傑

(飲勝)

飲勝 飲勝 大眾飲杯勁
將所有事當係零 個腦就平靜

飲勝 飲勝 就冇心火盛
公司嘅事要暫停 興到就盡情

*整多兩Peg 加塊冰 摸杯底論事情
講女人 傾馬經 開心啲飲杯勝 (勝嘅)*

飲勝 飲勝 大嗌急口令
亂講說話最忘形 有錯亦唔認

飲勝 飲勝 大跳扭扭擰
七分醉扮有二成 認真高鬼興

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
Repeat*

飲勝 飲勝 亂咁通街Fing
灣仔當係秀茂坪 我腳步唔定

飲勝 飲勝 仲有些少剩
累響馬路當露營 車呱都飲勝

飲勝 飲勝 就冇心火盛
拋開怨恨唱莫停 世界就和平

^la la la la
la la la la la
la la la la la la la
la la la la la^

Repeat^^^^"
58,mojim.com,父母恩,"許冠傑

父母恩

作詞：許冠傑/黎彼得
作曲：許冠傑

在世間飄泊，孤身彷似浮雲，心底裡每思親添百感，
父母恩千丈，一生把我護蔭，有若明燈驅黑暗。

念往昔恩義，好比天際慈雲，開解我赤子之心，
為我脫厄運，枕邊解我病困，更望神恩多指引。

父母恩，勝萬金，春暉寸草心，推衾送暖，舐犢情深，
盡孝守本份，此生遵照父訓，掛念慈親悲不禁。"
59,mojim.com,太空舞(音樂),"陳奕迅

嚟喇

作詞：黃偉文
作曲：許冠傑

(Instrumental Only)"
60,mojim.com,十個女仔,"許冠傑

十個女仔

作詞：許冠傑/黎彼得
作曲：許冠傑

十個女仔九個認細，明明係老佢話唔係，
三張幾野紮起辮仔，青春美麗就冇失禮。
十個女仔九個浪費，時時換季已係成例，
身光頸襯靚襯起好睇，錢亂 fing 為顧身世。

十個女仔九個實際，人人恨嫁富裕門第，
小妹選婿要講家底，屈居妾侍亦冇乜計。

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
十個女仔九個話咪，明明係制猛話唔係，
想討好佢老鼠拉龜，一味作狀扮哂矜貴。

十個女仔九個玉砌，情懷善變確係文藝，
郁Ｄ都會發起郎黎，一出眼淚就要安慰。

望女仔續個睇眼厲厲(眼厲厲)，燕瘦環肥大細樣樣齊(樣樣齊)，
男仕實在要感激上帝(Hallelujah)，皆因女仔使你意亂情迷。"
61,mojim.com,那裡是吾家,"許冠傑

那裡是吾家

作詞：許冠傑/黎彼得
作曲：許冠傑

足跡遍天下，看透異國繁華，
桃源仙境似夢也，始終找不到吾家。
安居似虛話，遠處密罩雲霞，
何時一朝見霧化，子孫歡笑艷陽下。

啊！萬千燈火透廣廈，
啊！那裏是吾家。"
62,mojim.com,一生中幾許歡笑,"許冠傑

一生中幾許歡笑

作詞：許冠傑/黎彼得
作曲：許冠傑

人人唔使介紹 齊齊狂歡慰寂寥
圍埋齊大跳 圍埋齊大叫 拋開顧慮你咪心焦

彈彈情歌愛調 談談油脂嘅熱潮
圍埋齊大跳 圍埋齊大叫 一於開心啲講下笑

*明月與星星光永照 陪伴你分享歡與笑
但願各位不再眼淚掉 輕輕鬆鬆珍惜分與秒

明瞭人生奧妙 朋情永不會動搖
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
年齡唔重要 錢財唔重要 一生中幾許歡笑*

(人人唔駛介紹) 唔駛介紹 (齊齊狂歡慰寂寥) 慰寂寥
(圍埋齊大跳 圍埋齊大叫 拋開顧慮你咪心焦)
(彈彈情歌愛調) 情歌愛調 (談談油脂嘅熱潮)
yeah yeah yeah yeah yeah yeah
(圍埋齊大跳 圍埋齊大叫 一於開心啲講下笑)

Repeat*

(年齡唔重要 錢財唔重要 一生中幾許歡笑)"
